camp;id;FY;DMY;D-value;iNDF;NDF;WSC;Ncont;NU;OMD;valk;INDF;Nup
;100049;18000.0;6246.0;72.2;;56.1;;;;;9.4;7.0;
;100050;18000.0;5634.0;69.3;;58.7;;;;;11.6;8.5;
;100051;17000.0;5219.0;68.9;;59.6;;;;;11.9;9.0;
;100052;18500.0;5920.0;72.9;;57.4;;;;;11.2;6.9;
;100053;18501.52905;6050.0;73.3;;57.4;;;;;11.8;7.1;
;100054;20332.26837;6364.0;70.4;;60.2;;;;;10.8;8.2;
;100055;22501.59744;7043.0;68.7;;60.9;;;;;11.2;9.2;
;100056;19501.52905;6377.0;71.7;;57.7;;;;;10.9;7.2;
;100057;20666.66667;6200.0;71.6;;58.0;;;;;11.6;7.3;
;100058;20665.625;6613.0;71.0;;58.7;;;;;10.5;8.4;
;100059;16666.66667;5450.0;72.5;;57.7;;;;;9.9;7.2;
;100060;16000.0;5232.0;70.1;;58.3;;;;;9.7;8.3;
;100061;24165.9919;5969.0;67.9;;62.7;;;;;11.6;9.3;
;100062;25835.20599;6898.0;64.9;;64.4;;;;;11.8;10.7;
;100063;21334.61538;5547.0;66.9;;62.9;;;;;12.1;10.3;
;100064;16501.74216;4736.0;71.6;;57.5;;;;;12.0;7.5;
;100065;18000.0;5040.0;66.9;;61.0;;;;;12.3;8.8;
;100066;15832.76451;4639.0;71.8;;58.5;;;;;11.9;7.4;
;100067;17000.0;5440.0;70.1;;59.8;;;;;12.2;8.3;
;100068;14332.26837;4486.0;71.9;;58.4;;;;;11.9;7.4;
;100069;16501.5015;5495.0;70.0;;60.0;;;;;10.7;8.8;
;100070;13332.24756;4093.0;69.6;;58.4;;;;;11.4;8.3;
;100071;16334.49477;4688.0;69.1;;61.4;;;;;11.4;8.7;
;100072;16167.85714;4527.0;70.6;;59.3;;;;;12.6;8.2;
;100073;16334.49477;4688.0;68.1;;60.1;;;;;11.6;9.0;
;100074;17834.375;5707.0;72.3;;57.0;;;;;11.5;7.9;
;100075;14167.85714;3967.0;69.1;;59.6;;;;;13.6;9.0;
;100076;17500.0;5250.0;71.7;;56.9;;;;;12.1;7.4;
;100077;16333.33333;5439.0;71.8;;57.7;;;;;10.5;7.9;
;100078;15833.86581;4956.0;70.7;;58.9;;;;;10.9;7.4;
;100079;17000.0;5100.0;70.1;;58.2;;;;;12.2;7.7;
;100080;18334.375;5867.0;71.7;;58.7;;;;;9.8;7.6;
;100081;16168.19572;5287.0;70.9;;58.4;;;;;12.7;6.7;
;100082;22334.47099;6544.0;70.1;;60.3;;;;;11.5;8.2;
;100083;20500.0;6150.0;71.0;;58.6;;;;;10.4;7.2;
;100084;19000.0;4940.0;68.6;;60.6;;;;;11.5;8.6;
;100085;20000.0;5740.0;69.8;;61.0;;;;;12.3;8.3;
;100086;17167.23549;5030.0;71.9;;56.7;;;;;10.5;6.9;
;100087;18833.86581;5895.0;71.9;;57.0;;;;;11.5;8.0;
;100088;26000.0;7618.0;71.4;;58.8;;;;;10.8;7.8;
;100089;20000.0;5740.0;69.5;;59.8;;;;;12.6;8.6;
;100090;18834.375;6027.0;71.8;;58.4;;;;;10.8;7.5;
;100091;23168.16817;7715.0;71.3;;58.4;;;;;11.8;8.4;
;100092;22000.0;6160.0;67.5;;60.6;;;;;12.8;9.5;
;100093;17000.0;5321.0;71.1;;58.1;;;;;11.6;7.8;
;100094;24667.73163;7721.0;67.9;;61.6;;;;;11.7;9.6;
;100095;20501.70648;6007.0;68.4;;61.6;;;;;11.1;8.8;
;100096;18501.52905;6050.0;69.7;;59.4;;;;;11.0;8.4;
;100097;19000.0;5567.0;68.7;;60.6;;;;;13.3;9.6;
;100098;16833.87622;5168.0;69.7;;59.7;;;;;11.8;8.4;
;100099;19332.26837;6051.0;69.2;;60.2;;;;;11.9;8.9;
;100100;22000.0;6754.0;71.2;;59.8;;;;;11.3;8.6;
;100101;18665.52901;5469.0;68.9;;60.4;;;;;10.8;8.4;
;100102;17000.0;5559.0;71.7;;58.1;;;;;12.1;7.9;
;100103;16667.75244;5117.0;69.8;;59.1;;;;;12.5;8.4;
;100104;18333.33333;5500.0;70.0;;58.5;;;;;12.3;8.6;
;100105;18835.20599;5029.0;68.7;;60.9;;;;;13.3;8.8;
;100106;18165.625;5813.0;70.2;;56.9;;;;;12.2;8.6;
;100107;18333.33333;5995.0;72.0;;56.9;;;;;12.1;7.8;
;100108;20832.75261;5979.0;68.2;;59.8;;;;;12.6;9.6;
;100109;19000.0;5187.0;69.1;;61.4;;;;;11.0;9.1;
;100110;23165.625;7413.0;71.6;;58.9;;;;;11.9;7.7;
;100111;18334.375;5867.0;73.1;;56.7;;;;;13.4;6.7;
;100112;22500.0;6750.0;68.7;;59.7;;;;;12.2;10.0;
;100113;20000.0;5200.0;67.5;;62.6;;;;;12.5;9.4;
;100114;17833.33333;5350.0;70.7;;57.2;;;;;12.7;8.5;
;100115;19501.87266;5207.0;67.6;;60.8;;;;;12.1;8.8;
;100116;22000.0;6600.0;69.1;;59.9;;;;;12.9;9.2;
;100117;20834.61538;5417.0;67.0;;61.9;;;;;13.5;10.0;
;100118;16833.86581;5269.0;70.9;;58.6;;;;;11.5;8.0;
;100119;13501.52905;4415.0;71.7;;54.7;;;;;13.9;5.9;
;100120;18334.47099;5372.0;69.6;;59.4;;;;;12.3;8.9;
;100121;20000.0;5340.0;68.9;;59.7;;;;;11.0;8.4;
;100122;12333.33333;3700.0;72.2;;55.6;;;;;13.8;5.5;
;100123;18501.8315;5051.0;70.2;;58.0;;;;;12.3;7.5;
;100124;17000.0;4879.0;70.5;;57.9;;;;;11.7;6.9;
;100125;17501.59744;5478.0;70.9;;59.3;;;;;10.4;8.8;
;100126;15832.76451;4639.0;69.9;;58.1;;;;;11.9;8.3;
;100127;14500.0;4930.0;71.7;;57.2;;;;;11.1;7.6;
;100128;16666.66667;5000.0;69.4;;60.3;;;;;11.7;9.1;
;100129;15500.0;4960.0;71.2;;58.9;;;;;10.7;7.9;
;100130;18833.87622;5782.0;69.1;;60.7;;;;;12.3;8.9;
;100131;14834.86239;4851.0;71.4;;56.2;;;;;11.9;7.6;
;100132;12667.75244;3889.0;73.0;;56.7;;;;;14.0;6.4;
;100133;17167.85714;4807.0;69.4;;59.4;;;;;12.4;8.5;
;100134;18332.26837;5738.0;69.9;;60.0;;;;;9.8;8.4;
;100135;18000.0;5166.0;69.2;;60.7;;;;;11.8;9.1;
;100136;16665.625;5333.0;71.8;;58.0;;;;;11.1;7.5;
;100137;18166.13419;5686.0;71.4;;57.4;;;;;11.4;8.1;
;100138;19332.24756;5935.0;70.0;;60.2;;;;;11.7;8.2;
;100139;16333.33333;5439.0;70.6;;57.7;;;;;11.4;7.4;
;100140;17832.76451;5225.0;70.7;;58.2;;;;;12.0;7.7;
;100141;19833.86581;6208.0;68.6;;61.0;;;;;10.5;9.0;
;100142;18168.16817;6050.0;73.6;;56.5;;;;;12.0;6.7;
;100143;17166.12378;5270.0;72.9;;57.7;;;;;13.1;7.3;
;100144;17833.87622;5475.0;69.8;;58.6;;;;;12.5;8.7;
;100145;21166.66667;6350.0;69.5;;61.6;;;;;11.8;8.2;
;100146;17000.0;5780.0;71.7;;57.7;;;;;11.0;8.1;
;100147;19667.57493;7218.0;73.6;;56.3;;;;;11.2;6.9;
;100148;19000.0;5833.0;68.7;;60.2;;;;;12.4;9.7;
;100149;16834.375;5387.0;69.1;;60.4;;;;;12.0;9.0;
;100150;16333.33333;4900.0;67.3;;62.4;;;;;11.9;10.0;
;100151;17666.66667;5777.0;71.5;;56.7;;;;;11.6;7.3;
;100152;15334.47099;4493.0;71.5;;57.6;;;;;11.5;6.9;
;100153;22166.12378;6805.0;71.4;;58.0;;;;;11.0;7.4;
;100154;19666.66667;5900.0;69.9;;60.5;;;;;11.2;8.0;
;100155;18501.62866;5680.0;72.1;;56.7;;;;;11.1;7.0;
;100156;15500.0;4650.0;70.9;;57.0;;;;;11.4;7.2;
;100157;18667.75244;5731.0;71.2;;58.1;;;;;12.1;7.3;
;100158;17167.64706;5837.0;72.5;;56.6;;;;;10.9;6.8;
;100159;18833.87622;5782.0;71.6;;56.6;;;;;11.4;7.0;
;100160;18833.86581;5895.0;71.9;;57.7;;;;;10.6;6.6;
;100161;18000.0;4914.0;69.1;;58.5;;;;;11.7;8.1;
;100162;19667.75244;6038.0;70.8;;57.7;;;;;11.1;7.3;
;100163;21666.66667;5785.0;69.3;;60.0;;;;;12.0;8.9;
;100164;18500.0;5550.0;70.4;;57.1;;;;;11.7;8.1;
;100165;17666.66667;5883.0;71.8;;56.3;;;;;11.4;7.1;
;100166;20166.13419;6312.0;72.9;;57.2;;;;;11.6;6.6;
;100167;22665.52901;6641.0;69.2;;59.8;;;;;11.8;8.0;
;100168;15833.87622;4861.0;72.7;;55.3;;;;;14.7;5.9;
;100169;18834.375;6027.0;71.4;;56.9;;;;;10.7;7.6;
;100170;21000.0;6573.0;72.3;;57.1;;;;;11.6;7.1;
;100171;20166.13419;6312.0;73.0;;56.3;;;;;11.7;7.1;
;100172;20500.0;6150.0;71.7;;58.4;;;;;12.6;7.0;
;100173;17165.625;5493.0;68.8;;59.1;;;;;11.8;9.0;
;100174;21665.50523;6218.0;72.4;;56.4;;;;;11.5;6.9;
;100175;18501.62866;5680.0;71.7;;56.7;;;;;12.4;7.3;
;100176;20000.0;6000.0;70.6;;57.0;;;;;11.7;7.8;
;100177;17833.33333;5350.0;70.9;;58.2;;;;;10.6;7.2;
;100178;22501.52905;7358.0;70.5;;58.7;;;;;9.8;8.3;
;100179;21166.12378;6498.0;70.4;;58.6;;;;;11.2;7.5;
;100180;14333.33333;4773.0;71.2;;57.2;;;;;9.7;8.2;
;100181;13501.70648;3956.0;70.2;;59.0;;;;;12.4;8.3;
;100182;16000.0;4480.0;67.3;;61.9;;;;;12.5;9.7;
;100183;20333.33333;5551.0;70.3;;60.8;;;;;12.6;8.3;
;100184;19500.0;5850.0;70.8;;58.6;;;;;11.3;7.6;
;100185;19833.99209;5018.0;68.1;;61.0;;;;;12.9;8.9;
;100186;19168.53933;5118.0;66.4;;60.7;;;;;11.6;10.1;
;100187;19833.33333;5950.0;72.1;;55.9;;;;;13.2;7.4;
;100188;19332.14286;5413.0;68.6;;60.0;;;;;12.0;8.4;
;100189;22500.0;7200.0;71.2;;57.5;;;;;11.6;7.6;
;100190;20334.61538;5287.0;67.8;;61.2;;;;;11.6;8.1;
;100191;19835.20599;5296.0;67.2;;63.0;;;;;12.6;9.2;
;100192;15166.13419;4747.0;70.6;;58.2;;;;;11.2;7.7;
;100193;16000.0;5120.0;69.9;;58.0;;;;;12.3;8.3;
;100194;18833.33333;5650.0;69.0;;57.9;;;;;10.4;7.8;
;100195;18168.19572;5941.0;71.1;;58.5;;;;;10.2;7.3;
;100196;16666.66667;5450.0;72.3;;57.2;;;;;12.7;6.5;
;100197;19000.0;6213.0;73.9;;55.7;;;;;11.2;6.2;
;100198;20666.66667;5642.0;70.7;;59.3;;;;;12.2;8.1;
;100199;19165.38462;4983.0;69.1;;60.1;;;;;12.3;9.0;
;100200;20501.52905;6704.0;72.5;;56.5;;;;;11.9;7.6;
;100201;20168.19572;6595.0;69.7;;58.8;;;;;10.6;8.7;
;100202;20000.0;6140.0;69.5;;59.9;;;;;10.5;8.0;
;100203;21501.8315;5870.0;66.5;;63.9;;;;;12.1;10.3;
;100204;18332.24756;5628.0;70.7;;59.3;;;;;12.8;8.2;
;100205;17501.44092;6073.0;69.9;;58.2;;;;;12.4;8.5;
;100206;15167.64706;5157.0;69.9;;59.4;;;;;11.8;8.3;
;100207;18334.375;5867.0;70.4;;58.1;;;;;11.3;8.5;
;100208;18501.70648;5421.0;70.6;;60.1;;;;;12.0;8.1;
;100209;18000.0;5400.0;70.6;;59.0;;;;;12.8;8.6;
;100210;20666.66667;6758.0;71.6;;57.9;;;;;11.9;7.3;
;100211;17167.24739;4927.0;69.3;;60.5;;;;;13.1;8.6;
;100212;19167.85714;5367.0;70.5;;58.6;;;;;11.6;7.5;
;100213;11333.33333;3774.0;71.3;;55.8;;;;;13.8;6.1;
;100214;16501.52905;5396.0;71.3;;57.7;;;;;11.7;8.1;
;100215;17000.0;5100.0;69.1;;59.7;;;;;12.8;8.9;
;100216;17000.0;5321.0;71.3;;58.4;;;;;12.3;8.1;
;100217;15333.33333;5014.0;70.7;;57.7;;;;;11.4;8.0;
;100218;15500.0;4960.0;70.9;;57.5;;;;;12.0;8.1;
;100219;17333.33333;5200.0;69.5;;59.8;;;;;12.6;8.6;
;100220;17501.70648;5128.0;70.5;;58.9;;;;;12.9;7.8;
;100221;16334.375;5227.0;70.3;;57.2;;;;;11.6;8.0;
;100222;13667.73163;4278.0;70.5;;58.1;;;;;10.7;7.2;
;100223;17166.12378;5270.0;71.8;;58.0;;;;;12.3;7.6;
;100224;16334.49477;4688.0;70.2;;59.9;;;;;12.3;7.2;
;100225;17000.0;5100.0;72.8;;56.9;;;;;12.6;6.8;
;100226;18332.14286;5133.0;68.0;;60.1;;;;;12.2;8.3;
;100227;19500.0;6240.0;71.3;;59.0;;;;;11.1;7.3;
;100228;22167.24739;6362.0;69.8;;59.4;;;;;13.0;8.6;
;100229;23165.38462;6023.0;67.7;;61.6;;;;;12.9;9.0;
;100230;20332.24756;6242.0;69.4;;59.9;;;;;12.7;8.7;
;100231;18667.98419;4723.0;69.0;;60.8;;;;;13.8;8.8;
;100232;21501.8315;5870.0;69.4;;61.7;;;;;12.8;8.7;
;100233;18000.0;5400.0;70.2;;58.4;;;;;12.2;8.4;
;100234;20666.66667;5642.0;71.2;;57.9;;;;;12.2;7.4;
;100235;16000.0;4592.0;72.2;;57.0;;;;;14.2;6.5;
;100236;20501.8315;5597.0;68.0;;60.2;;;;;11.4;8.9;
;100237;18501.44092;6420.0;72.8;;57.0;;;;;10.2;6.9;
;100238;18667.73163;5843.0;72.3;;56.0;;;;;11.5;7.2;
;100239;18000.0;5166.0;69.4;;60.3;;;;;11.3;8.1;
;100240;14501.59744;4539.0;72.1;;58.4;;;;;10.8;7.9;
;110001;27000.0;6129.0;71.0;;54.6;;;;;11.8;6.9;
;110002;25502.41546;5279.0;72.0;;54.2;;;;;15.7;7.3;
;110003;27502.34742;5858.0;72.2;;54.4;;;;;17.1;7.5;
;110004;28502.34742;6071.0;71.6;;53.0;;;;;17.7;7.0;
;110005;27334.80176;6205.0;71.4;;53.8;;;;;17.0;7.6;
;110006;26502.20264;6016.0;71.4;;53.5;;;;;17.5;8.1;
;110007;24668.01619;6093.0;73.0;;48.9;;;;;16.7;7.0;
;110008;30000.0;6600.0;71.7;;54.8;;;;;17.5;8.1;
;110009;26502.20264;6016.0;73.3;;50.6;;;;;19.0;7.0;
;110010;26169.01408;5574.0;71.4;;55.5;;;;;17.5;7.5;
;110011;29331.81818;6453.0;71.8;;54.7;;;;;16.4;7.5;
;110012;28169.01408;6000.0;71.6;;52.9;;;;;17.9;7.4;
;110013;28335.0;5667.0;72.2;;54.0;;;;;19.6;7.4;
;110014;29000.0;6003.0;72.0;;52.2;;;;;19.2;7.3;
;110015;30000.0;6810.0;70.3;;54.1;;;;;16.7;8.9;
;110016;28000.0;6160.0;73.3;;51.0;;;;;17.9;7.3;
;110017;25333.33333;5244.0;71.7;;53.2;;;;;18.9;7.8;
;110018;28000.0;5964.0;72.6;;49.8;;;;;17.7;6.9;
;110019;26831.81818;5903.0;71.4;;50.8;;;;;17.9;7.7;
;110020;28000.0;5964.0;71.8;;52.4;;;;;17.9;7.8;
;110021;26832.61803;6252.0;71.1;;52.3;;;;;18.5;8.0;
;110022;28666.66667;6106.0;71.7;;53.3;;;;;16.9;8.0;
;110023;28832.59912;6545.0;73.0;;52.2;;;;;18.5;7.3;
;110024;28502.34742;6071.0;72.0;;53.8;;;;;18.4;6.9;
;110025;29000.0;6003.0;72.7;;50.3;;;;;17.3;7.0;
;110026;29000.0;6003.0;72.6;;51.9;;;;;16.4;6.5;
;110027;29169.01408;6213.0;71.6;;53.3;;;;;16.6;7.6;
;110028;27500.0;6050.0;74.4;;51.8;;;;;16.7;6.4;
;110029;27331.81818;6013.0;71.7;;53.2;;;;;15.5;7.0;
;110030;28668.18182;6307.0;71.6;;53.6;;;;;15.2;8.1;
;110031;29334.80176;6659.0;72.0;;50.7;;;;;17.8;7.8;
;110032;27000.0;5940.0;71.1;;51.7;;;;;17.7;7.8;
;110033;27668.18182;6087.0;70.4;;53.7;;;;;16.0;8.4;
;110034;29168.18182;6417.0;72.3;;50.9;;;;;16.3;6.8;
;110035;28835.68075;6142.0;72.3;;51.2;;;;;17.1;7.7;
;110036;29169.08213;6038.0;70.8;;53.0;;;;;17.8;8.4;
;110037;30000.0;6210.0;71.1;;54.1;;;;;16.5;8.1;
;110038;27333.33333;5658.0;72.3;;51.8;;;;;15.6;7.8;
;110039;29666.66667;6319.0;72.3;;51.4;;;;;16.4;7.0;
;110040;28668.18182;6307.0;70.9;;53.3;;;;;14.7;8.0;
;110041;27331.81818;6013.0;71.7;;50.0;;;;;16.1;7.9;
;110042;27331.81818;6013.0;72.1;;51.3;;;;;16.7;7.5;
;110043;27502.20264;6243.0;72.8;;51.0;;;;;16.7;7.5;
;110044;28835.74879;5969.0;72.5;;52.6;;;;;18.2;7.4;
;110045;31333.33333;6486.0;70.3;;53.9;;;;;15.8;8.1;
;110046;26668.18182;5867.0;72.8;;49.3;;;;;16.4;7.4;
;110047;29666.66667;6319.0;71.4;;51.0;;;;;15.9;7.6;
;110048;28000.0;6160.0;73.3;;49.5;;;;;15.8;6.6;
;110049;27167.40088;6167.0;72.1;;50.7;;;;;17.4;7.2;
;110050;27668.18182;6087.0;72.4;;49.1;;;;;18.2;7.0;
;110051;26666.66667;5680.0;72.3;;50.2;;;;;16.3;7.3;
;110052;28831.81818;6343.0;72.2;;51.5;;;;;15.0;7.8;
;110053;28665.19824;6507.0;71.9;;53.9;;;;;16.8;7.9;
;110054;26168.18182;5757.0;72.9;;51.0;;;;;17.3;7.1;
;110055;26334.80176;5978.0;71.1;;52.0;;;;;15.7;7.8;
;110056;25500.0;5610.0;72.2;;51.8;;;;;16.1;7.2;
;110057;26000.0;5538.0;71.7;;51.9;;;;;15.4;7.9;
;110058;27502.20264;6243.0;71.3;;53.3;;;;;13.7;7.6;
;110059;23668.18182;5207.0;69.7;;56.4;;;;;12.7;8.1;
;110060;25832.59912;5864.0;70.1;;57.1;;;;;11.1;7.7;
;110061;23334.80176;5297.0;71.4;;54.3;;;;;13.6;7.2;
;110062;27333.33333;5822.0;71.7;;52.6;;;;;15.1;7.3;
;110063;31668.18182;6967.0;70.5;;54.4;;;;;16.0;7.6;
;110064;28668.18182;6307.0;72.9;;50.3;;;;;16.5;6.9;
;110065;26334.80176;5978.0;71.9;;48.4;;;;;17.7;7.5;
;110066;31835.68075;6781.0;72.9;;50.0;;;;;17.5;6.9;
;110067;29334.80176;6659.0;72.8;;50.7;;;;;17.2;7.6;
;110068;29502.34742;6284.0;73.9;;49.5;;;;;18.7;7.0;
;110069;25666.66667;5467.0;71.1;;50.5;;;;;17.6;8.2;
;110070;26000.0;5720.0;73.0;;49.8;;;;;18.5;7.2;
;110071;29000.0;6003.0;70.6;;53.1;;;;;18.6;8.6;
;110072;30331.81818;6673.0;73.7;;49.6;;;;;18.3;7.3;
;110073;28000.0;6160.0;71.9;;50.9;;;;;19.2;7.5;
;110074;30333.33333;6461.0;71.6;;52.1;;;;;19.4;8.1;
;110075;29666.66667;6141.0;73.2;;49.9;;;;;19.4;7.3;
;110076;27835.0;5567.0;72.6;;51.2;;;;;18.5;7.9;
;110077;31000.0;6417.0;71.1;;53.4;;;;;18.9;8.2;
;110078;29331.81818;6453.0;73.5;;49.9;;;;;17.8;7.1;
;110079;32000.0;6816.0;73.9;;49.1;;;;;18.2;7.1;
;110080;25831.81818;5683.0;71.2;;51.0;;;;;18.4;7.8;
;110081;29333.33333;6248.0;;;50.2;;;;;21.0;5.7;
;110082;27835.74879;5762.0;71.8;;51.5;;;;;18.3;7.6;
;110083;26333.33333;5609.0;71.3;;51.7;;;;;18.0;7.5;
;110084;25502.20264;5789.0;73.6;;48.4;;;;;17.5;7.2;
;110085;30333.33333;6279.0;71.8;;53.3;;;;;17.8;7.8;
;110086;27835.68075;5929.0;74.1;;48.2;;;;;17.2;6.4;
;110087;29831.81818;6563.0;72.3;;49.7;;;;;18.7;7.4;
;110088;26831.81818;5903.0;72.7;;50.5;;;;;17.3;6.7;
;110089;29000.0;6177.0;71.6;;50.8;;;;;16.3;6.9;
;110090;26665.19824;6053.0;72.6;;49.3;;;;;18.8;7.4;
;110091;28333.33333;6800.0;71.4;;51.1;;;;;15.8;8.2;
;110092;27165.9919;6710.0;71.4;;51.7;;;;;17.1;8.1;
;110093;28166.66667;6760.0;71.0;;52.1;;;;;17.5;8.4;
;110094;26168.53933;6987.0;72.8;;50.5;;;;;16.0;7.3;
;110095;28000.0;6468.0;73.1;;51.0;;;;;14.7;7.1;
;110096;26000.0;6760.0;71.6;;49.1;;;;;16.5;8.1;
;110097;30833.33333;7400.0;71.3;;51.7;;;;;16.1;7.9;
;110098;28665.23605;6679.0;71.0;;51.2;;;;;16.0;7.9;
;110099;31165.38462;8103.0;69.1;;56.2;;;;;15.9;9.5;
;110100;27834.0081;6875.0;74.8;;49.1;;;;;17.6;6.5;
;110101;23667.98419;5988.0;70.4;;52.5;;;;;16.1;8.0;
;110102;27166.00791;6873.0;72.1;;49.2;;;;;17.4;7.3;
;110103;27167.40088;6167.0;69.5;;52.8;;;;;16.6;8.2;
;110104;29331.81818;6453.0;70.6;;51.6;;;;;17.1;8.0;
;110105;29500.0;5900.0;69.5;;53.2;;;;;17.9;9.3;
;110106;27831.81818;6123.0;71.1;;52.9;;;;;16.6;8.1;
;110107;27832.59912;6318.0;70.7;;51.5;;;;;16.6;8.1;
;110108;27000.0;5589.0;70.0;;52.6;;;;;16.7;9.0;
;110109;24668.18182;5427.0;70.9;;50.9;;;;;17.3;8.0;
;110110;29831.81818;6563.0;71.8;;52.0;;;;;16.1;7.3;
;110111;25333.33333;6080.0;71.4;;51.6;;;;;18.1;7.8;
;110112;27333.33333;5658.0;69.8;;53.1;;;;;17.0;9.0;
;110113;29169.08213;6038.0;70.7;;51.8;;;;;17.0;8.1;
;110114;29666.66667;6319.0;69.6;;53.1;;;;;17.0;8.7;
;110115;27000.0;5751.0;69.2;;53.0;;;;;14.8;8.2;
;110116;27668.18182;6087.0;70.8;;52.5;;;;;15.6;8.3;
;110117;27333.33333;6560.0;69.4;;52.4;;;;;16.5;8.6;
;110118;28502.34742;6071.0;69.1;;57.4;;;;;13.2;8.8;
;110119;25832.59912;5864.0;71.1;;55.0;;;;;14.3;7.4;
;110120;24000.0;5592.0;73.2;;55.5;;;;;11.4;7.6;
;110121;28666.66667;6106.0;68.8;;56.0;;;;;12.0;7.6;
;110122;28333.33333;5865.0;72.0;;54.6;;;;;16.1;7.1;
;110123;30165.0;6033.0;70.5;;52.1;;;;;16.0;7.1;
;110124;33000.0;6831.0;72.7;;49.7;;;;;16.2;6.6;
;110125;28831.81818;6343.0;71.8;;50.6;;;;;16.7;7.4;
;110126;29331.81818;6453.0;70.6;;51.6;;;;;15.9;7.9;
;110127;34331.81818;7553.0;71.8;;52.9;;;;;17.5;7.8;
;110128;32000.0;7264.0;71.8;;51.9;;;;;15.9;7.4;
;110129;29000.0;6380.0;72.1;;54.1;;;;;15.7;7.3;
;110130;32832.61803;7650.0;71.4;;53.8;;;;;16.8;8.0;
;110131;30169.08213;6245.0;70.9;;53.6;;;;;16.5;8.1;
;110132;27502.20264;6243.0;72.1;;54.2;;;;;17.7;7.5;
;110133;28169.01408;6000.0;70.6;;54.3;;;;;16.0;7.8;
;110134;27502.41546;5693.0;70.8;;54.2;;;;;15.7;7.2;
;110135;33502.34742;7136.0;69.9;;56.3;;;;;16.6;8.3;
;110136;25668.18182;5647.0;71.0;;54.8;;;;;16.3;7.6;
;110137;29000.0;6003.0;71.1;;52.8;;;;;17.4;7.6;
;110138;22502.34742;4793.0;71.7;;52.7;;;;;18.0;7.2;
;110139;30835.74879;6383.0;71.9;;51.3;;;;;17.0;7.1;
;110140;31165.0;6233.0;70.5;;53.3;;;;;18.7;8.2;
;110141;28169.08213;5831.0;70.6;;53.2;;;;;16.6;7.9;
;110142;31000.0;7037.0;72.8;;52.2;;;;;18.0;6.8;
;110143;23835.68075;5077.0;73.4;;52.8;;;;;17.4;7.2;
;110144;30666.66667;6532.0;72.9;;51.0;;;;;18.5;7.4;
;110145;32169.01408;6852.0;70.3;;55.4;;;;;15.9;7.5;
;110146;31502.41546;6521.0;69.6;;54.8;;;;;17.2;8.5;
;110147;33832.59912;7680.0;72.9;;51.8;;;;;17.2;6.8;
;110148;32000.0;7040.0;71.1;;52.3;;;;;18.1;8.4;
;110149;31665.19824;7188.0;71.1;;53.8;;;;;16.1;8.3;
;110150;31502.20264;7151.0;69.8;;56.0;;;;;16.4;8.3;
;110151;32334.76395;7534.0;71.6;;52.2;;;;;17.3;7.9;
;110152;32665.19824;7415.0;71.9;;52.4;;;;;15.6;7.1;
;110153;30000.0;7410.0;71.3;;51.4;;;;;15.4;8.1;
;110154;30832.61803;7184.0;71.0;;54.2;;;;;15.3;8.0;
;110155;34167.38197;7961.0;72.7;;50.3;;;;;16.2;6.4;
;110156;33000.0;8151.0;72.3;;51.9;;;;;14.5;7.1;
;110157;34000.0;8160.0;69.7;;55.1;;;;;14.9;8.8;
;110158;34666.66667;8320.0;71.0;;54.1;;;;;14.7;7.1;
;110159;31668.01619;7822.0;72.2;;50.8;;;;;14.9;7.5;
;110160;31667.98419;8012.0;72.5;;51.4;;;;;15.2;6.9;
;110161;29501.97628;7464.0;70.7;;50.9;;;;;15.4;8.1;
;110162;29165.9919;7204.0;71.8;;51.0;;;;;13.9;8.4;
;110163;33333.33333;8000.0;71.9;;50.7;;;;;17.4;8.0;
;110164;27666.66667;6640.0;70.8;;51.1;;;;;14.7;8.4;
;110165;34000.0;8398.0;71.3;;53.0;;;;;15.9;7.4;
;110166;32333.33333;7760.0;71.0;;53.9;;;;;15.5;7.9;
;110167;32000.0;7680.0;71.0;;53.0;;;;;16.2;8.3;
;110168;27834.61538;7237.0;74.1;;51.6;;;;;18.0;6.4;
;110169;31166.66667;7480.0;72.3;;50.1;;;;;15.7;7.4;
;110170;36665.23605;8543.0;72.5;;50.9;;;;;15.9;7.3;
;110171;31000.0;7223.0;69.7;;54.0;;;;;15.9;8.6;
;110172;32502.14592;7573.0;69.3;;55.7;;;;;15.5;8.1;
;110173;32500.0;7150.0;68.7;;55.7;;;;;16.0;9.0;
;110174;32334.76395;7534.0;70.4;;55.0;;;;;15.1;7.9;
;110175;28834.0081;7122.0;71.3;;52.3;;;;;14.3;7.7;
;110176;36834.0081;9098.0;71.0;;52.6;;;;;12.4;7.7;
;110177;27833.99209;7042.0;71.1;;53.5;;;;;13.7;7.6;
;110178;25833.99209;6536.0;71.9;;52.2;;;;;13.3;7.8;
;110179;29000.0;6960.0;71.2;;54.8;;;;;13.1;7.9;
;110180;26334.61538;6847.0;70.4;;55.4;;;;;11.4;7.6;
;110181;25835.20599;6898.0;72.8;;48.0;;;;;14.5;6.3;
;110182;23167.38197;5398.0;71.0;;54.9;;;;;14.9;7.9;
;110183;32334.76395;7534.0;71.9;;54.2;;;;;14.5;8.2;
;110184;25334.76395;5903.0;71.7;;52.5;;;;;16.1;7.3;
;110185;31167.38197;7262.0;72.3;;52.0;;;;;16.2;7.7;
;110186;26168.18182;5757.0;68.4;;53.2;;;;;16.1;8.7;
;110187;28000.0;6524.0;72.4;;50.2;;;;;17.3;7.5;
;110188;28000.0;6524.0;74.0;;49.2;;;;;17.1;6.5;
